legacy_id,name,firm,practice,date,award
989550,Stephen Anway,Squire Patton Boggs,['International Arbitration'],2017,MVP
989546,Krishna Veeraraghavan,Sullivan & Cromwell,['Retail & E-Commerce'],2017,MVP
989541,Chuck Cotter,Holland & Hart,['Food & Beverage'],2017,MVP
989535,Robert Scott,Blank Rome,['Environmental'],2017,MVP
989532,George Mihlsten,Latham & Watkins,['Environmental'],2017,MVP
989529,Damian Schaible,Davis Polk,['Energy'],2017,MVP
989525,Phyllis Sumner,King & Spalding,['Cybersecurity & Privacy'],2017,MVP
989523,Stephen Neuwirth,Quinn Emanuel,['Competition'],2017,MVP
989521,Douglas Meal,Ropes & Gray,['Cybersecurity & Privacy'],2017,MVP
989519,Alfred Pfeiffer,Latham & Watkins,['Competition'],2017,MVP
989512,Andrew Calder,Kirkland & Ellis,['Energy'],2017,MVP
989507,Jon Meer,Seyfarth Shaw,['Employment'],2017,MVP
989505,Michael Rhodes,Cooley,['Cybersecurity & Privacy'],2017,MVP
989502,Christopher Curran,White & Case,['Competition'],2017,MVP
989495,Charles Casper,Montgomery McCracken,['Class Action'],2017,MVP
989492,Jay Goffman,Skadden,['Bankruptcy'],2017,MVP
944087,Courtney Dankworth,Debevoise & Plimpton,['Banking'],2017,Rising Stars
942557,Sara Dutschke Setshwaelo,Dentons,['Native American'],2017,Rising Stars
942556,Katie Brossy,Akin Gump,['Native American'],2017,Rising Stars
942555,Charles Galbraith,Kilpatrick Townsend,['Native American'],2017,Rising Stars
942554,Timothy Best,Gibson Dunn,['Life Sciences'],2017,Rising Stars
942553,Suchira Ghosh,Axinn Veltrop,['Life Sciences'],2017,Rising Stars
942552,Laura Fairneny,Quinn Emanuel,['Life Sciences'],2017,Rising Stars
942551,Elizabeth Hess,Kirkland & Ellis,['Life Sciences'],2017,Rising Stars
942550,Adam Bellack,Hogan Lovells,['Life Sciences'],2017,Rising Stars
942549,Lauren Fletcher,WilmerHale,['Intellectual Property'],2017,Rising Stars
942548,James Hannah,Kramer Levin,['Intellectual Property'],2017,Rising Stars
942547,David Almeling,O'Melveny & Myers,['Intellectual Property'],2017,Rising Stars
942546,Brad Caldwell,Caldwell Cassady,['Intellectual Property'],2017,Rising Stars
942545,Atif Khawaja,Kirkland & Ellis,['Intellectual Property'],2017,Rising Stars
942544,Scott Elengold,Fish & Richardson,['International Trade'],2017,Rising Stars
942543,Karalyn Mildorf,White & Case,['International Trade'],2017,Rising Stars
942542,Brooke Ringel,Kelley Drye,['International Trade'],2017,Rising Stars
942541,Amy Lentz,Steptoe & Johnson LLP,"['Compliance', 'International Trade']",2017,Rising Stars
942540,Rahim Moloo,Gibson Dunn,['International Arbitration'],2017,Rising Stars
942539,Tamara Bruno,Pillsbury Winthrop,['Insurance'],2017,Rising Stars
942538,Jason Lissy,Jones Day,['Insurance'],2017,Rising Stars
942537,Jared Zola,Blank Rome,['Insurance'],2017,Rising Stars
942536,Darren Teshima,Orrick Herrington,['Insurance'],2017,Rising Stars
942535,Corey Worcester,Quinn Emanuel,['Insurance'],2017,Rising Stars
942534,Leon Fresco,Holland & Knight,['Immigration'],2017,Rising Stars
942533,Kelly Fortier,Michael Best,['Immigration'],2017,Rising Stars
942532,Grace Shie,Mayer Brown,['Immigration'],2017,Rising Stars
942531,Rachel Bates,Latham & Watkins,['Hospitality'],2017,Rising Stars
942530,Peter G. Fischer,BakerHostetler,['Hospitality'],2017,Rising Stars
942317,Anna Chung,Shearman & Sterling,['Project Finance'],2017,Rising Stars
942315,Tianjing 'Tiana' Zhang,Kirkland & Ellis,['White Collar'],2017,Rising Stars
942314,Vijay Sekhon,Sidley Austin,['Private Equity'],2017,Rising Stars
942311,Alfred Ng,Shearman & Sterling,['Project Finance'],2017,Rising Stars
942309,Michael Diamant,Gibson Dunn,['White Collar'],2017,Rising Stars
942308,Brian Greene,Norton Rose Fulbright,['Project Finance'],2017,Rising Stars
942300,Michael Pikiel,Norton Rose Fulbright,['Project Finance'],2017,Rising Stars
942297,Brian A. Jacobs,Morvillo Abramowitz,['White Collar'],2017,Rising Stars
942292,Matthew Wood,White & Case,['Project Finance'],2017,Rising Stars
942288,Alexandra Croswell Kelly,Latham & Watkins,['Private Equity'],2017,Rising Stars
942287,Randi Lally,Fried Frank,['Private Equity'],2017,Rising Stars
942285,Jason 'Jay' Freedman,Ropes & Gray,['Private Equity'],2017,Rising Stars
942281,Jessica Nall,Farella Braun,['White Collar'],2017,Rising Stars
942280,Annie Railton,Goodwin Procter,['White Collar'],2017,Rising Stars
942278,Anita Girdhari,Gibson Dunn,['Transportation'],2017,Rising Stars
942275,Elizabeth Cousins ,Nossaman,['Transportation'],2017,Rising Stars
942272,Justin Bender,Kirkland & Ellis,['Real Estate'],2017,Rising Stars
942269,Colin Lloyd,Cleary Gottlieb,['Securities'],2017,Rising Stars
942267,Phillip Durham,Holland & Knight,['Transportation'],2017,Rising Stars
942265,S. Douglas Bunch,Cohen Milstein,['Securities'],2017,Rising Stars
942046,Navi Dhillon,Morrison & Foerster,['Environmental'],2017,Rising Stars
942045,Meaghan Boyd,Alston & Bird,['Environmental'],2017,Rising Stars
942043,DJ Moore,Latham & Watkins,['Environmental'],2017,Rising Stars
941946,Tim Hickman,White & Case,['Cybersecurity & Privacy'],2017,Rising Stars
941945,Jim Pastore,Debevoise & Plimpton,['Cybersecurity & Privacy'],2017,Rising Stars
941944,Elizabeth Canter,Covington & Burling,['Cybersecurity & Privacy'],2017,Rising Stars
941942,Andre Mura,Gibbs Law Group,['Cybersecurity & Privacy'],2017,Rising Stars
941602,Natalia Zibibbo,Freshfields,['International Arbitration'],2017,Rising Stars
941601,Alexandra Meise,Mitchell Silberberg,['International Arbitration'],2017,Rising Stars
941600,Sachin Kohli,Weil Gotshal,['Mergers & Acquisitions'],2017,Rising Stars
941599,Lauren C. Bellerjeau,Morrison & Foerster,['Mergers & Acquisitions'],2017,Rising Stars
941598,Jonathan Davis,Kirkland & Ellis,['Mergers & Acquisitions'],2017,Rising Stars
941597,Blake Liggio,Goodwin Procter,['Mergers & Acquisitions'],2017,Rising Stars
941596,Aaron Meyers,Cleary Gottlieb,['Mergers & Acquisitions'],2017,Rising Stars
941595,Joe Wetzel,King & Spalding,['Media & Entertainment'],2017,Rising Stars
941594,Eleanor M. Lackman,Cowan DeBaets,['Media & Entertainment'],2017,Rising Stars
941593,Cassandra Seto,O'Melveny & Myers,['Media & Entertainment'],2017,Rising Stars
941592,Alison Stein,Jenner & Block,['Media & Entertainment'],2017,Rising Stars
941564,Jason L. Lichtman,Lieff Cabraser,['Consumer Protection'],2017,Rising Stars
941562,Jason H. Alperstein,Robbins Geller,['Consumer Protection'],2017,Rising Stars
941561,Daniel S. Blynn,Venable,"['Compliance', 'Consumer Protection']",2017,Rising Stars
941508,Wesley Misson,Cadwalader Wickersham,['Capital Markets'],2017,Rising Stars
941506,Tara Castillo,Alston & Bird,['Capital Markets'],2017,Rising Stars
941505,Mark Hayek,Fried Frank,['Capital Markets'],2017,Rising Stars
941504,Justin Salon,Morrison & Foerster,['Capital Markets'],2017,Rising Stars
941503,Emily Leitch,Jones Day,['Capital Markets'],2017,Rising Stars
941438,Rhett Van Syoc,Kirkland & Ellis,['Energy'],2017,Rising Stars
941435,George Fatula,Bracewell,['Energy'],2017,Rising Stars
941431,David Stringer,Jones Day,['Energy'],2017,Rising Stars
941429,Bryan Loocke,Vinson & Elkins,['Energy'],2017,Rising Stars
941423,Alex Kaplan,Susman Godfrey,['Energy'],2017,Rising Stars
941416,Patrick Harrison,Sidley Austin,['Competition'],2017,Rising Stars
941415,Lin Y. Chan,Lieff Cabraser,['Competition'],2017,Rising Stars
941414,Juan A. Arteaga,Crowell & Moring,['Competition'],2017,Rising Stars
941412,Brian Rocca,Morgan Lewis,['Competition'],2017,Rising Stars
941410,Andrew Gass,Latham & Watkins,['Competition'],2017,Rising Stars
941404,Timothy Loose,Gibson Dunn,['Class Action'],2017,Rising Stars
941403,Stephen Tountas,Kasowitz Benson,['Class Action'],2017,Rising Stars
941401,David Stein,Gibbs Law Group,['Class Action'],2017,Rising Stars
941398,David Singh,Weil Gotshal,['Class Action'],2017,Rising Stars
941354,Mitch Holzrichter,Mayer Brown,['Transportation'],2017,Rising Stars
941352,William Monahan,Sullivan & Cromwell,['Transportation'],2017,Rising Stars
941348,Edward 'Smitty' Smith,DLA Piper,['Telecommunications'],2017,Rising Stars
941346,Robert Pluta,Mayer Brown,['Technology'],2017,Rising Stars
941343,Megan L. Brown,Wiley Rein,['Telecommunications'],2017,Rising Stars
941342,Chad Rolston,Latham & Watkins,['Technology'],2017,Rising Stars
941339,Randall Jackson,Boies Schiller,['Trials'],2017,Rising Stars
941337,Marissa Ducca,Quinn Emanuel,['Telecommunications'],2017,Rising Stars
941336,Brian Mack,Quinn Emanuel,['Technology'],2017,Rising Stars
941333,Aaron Katz,Ropes & Gray,['Trials'],2017,Rising Stars
941331,Kimberly Branscome,Kirkland & Ellis,['Trials'],2017,Rising Stars
941329,Michelle Clark,Quinn Emanuel,['Technology'],2017,Rising Stars
941326,Anna Remis,Sidley Austin,['Technology'],2017,Rising Stars
941319,Matthew Berry,Susman Godfrey,['Trials'],2017,Rising Stars
941317,Danielle Ward Mason,Beasley Allen,['Trials'],2017,Rising Stars
941312,Brian McManus,Latham & Watkins,['Tax'],2017,Rising Stars
941067,Robert Fumerton,Skadden,['Securities'],2017,Rising Stars
941066,Amy Roy,Ropes & Gray,['Securities'],2017,Rising Stars
941065,Kris Ferranti,Shearman & Sterling,['Real Estate'],2017,Rising Stars
941064,Bonnie A. Neuman,Cadwalader Wickersham,['Real Estate'],2017,Rising Stars
941063,Matthew B. Dubeck,Gibson Dunn,['Private Equity'],2017,Rising Stars
941062,Stacey McEvoy,Hogan Lovells,['Real Estate'],2017,Rising Stars
941061,Douglas B. Heitner,Kasowitz Benson,['Real Estate'],2017,Rising Stars
940722,Brian Cohen,DLA Piper,['Hospitality'],2017,Rising Stars
940721,Michael Lieberman,Crowell & Moring,['Health'],2017,Rising Stars
940720,Michael Kolber,Manatt Phelps,['Health'],2017,Rising Stars
940719,Heather Richardson,Gibson Dunn,['Health'],2017,Rising Stars
940718,Gary Smith,Hausfeld,['Health'],2017,Rising Stars
940717,Danielle Sloane,Bass Berry,['Health'],2017,Rising Stars
940716,Stacey Grigsby,Boies Schiller,['Government Contracts'],2017,Rising Stars
940715,Ryan Spiegel,Paley Rothman,['Government Contracts'],2017,Rising Stars
940714,Justin A. Chiarodo,Blank Rome,['Government Contracts'],2017,Rising Stars
940713,John R. Prairie,Wiley Rein,['Government Contracts'],2017,Rising Stars
940712,Aron Beezley,Bradley Arant,['Government Contracts'],2017,Rising Stars
940689,Kalpana Kotagal,Cohen Milstein,['Employment'],2017,Rising Stars
940687,Joel Barras,Citizens Bank,['Employment'],2017,Rising Stars
940685,Gabrielle Levin,Gibson Dunn,['Employment'],2017,Rising Stars
940683,David Pryzbylski,Barnes & Thornburg,['Employment'],2017,Rising Stars
940682,Alexandra Harwin,Sanford Heisler,['Employment'],2017,Rising Stars
940558,Sunny Singh,Weil Gotshal,['Bankruptcy'],2017,Rising Stars
940555,Matthew M. Roose,Fried Frank,['Bankruptcy'],2017,Rising Stars
940554,Jennifer Marines,Morrison & Foerster,['Bankruptcy'],2017,Rising Stars
940553,Eli Vonnegut,Davis Polk,['Bankruptcy'],2017,Rising Stars
940552,Angela Allen,Jenner & Block,['Bankruptcy'],2017,Rising Stars
940547,Caroline Hickey Zalka,Weil Gotshal,['Securities'],2017,Rising Stars
940540,Sean Jessee,Greenberg Traurig,['Product Liability'],2017,Rising Stars
940539,Jessica Tuchinsky,Simpson Thacher,['Banking'],2017,Rising Stars
940536,Heather A. Viets,Weil Gotshal,['Banking'],2017,Rising Stars
940534,Andy Corkhill,Quinn Emanuel,['Banking'],2017,Rising Stars
940533,Nathan W. Giesselman,Skadden,['Tax'],2017,Rising Stars
940530,Adam Wolk,Mayer Brown,['Banking'],2017,Rising Stars
940529,Jonathan Goldstein,Simpson Thacher,['Tax'],2017,Rising Stars
940526,Angela Vicari,Arnold & Porter,['Product Liability'],2017,Rising Stars
940525,Meredith Redwine,King & Spalding,['Product Liability'],2017,Rising Stars
940524,Jonathan Adler,Debevoise & Plimpton,['Asset Management'],2017,Rising Stars
940522,John Reiss,Shearman & Sterling,['Asset Management'],2017,Rising Stars
940521,Shankar Duraiswamy,Covington & Burling,['Product Liability'],2017,Rising Stars
940520,James Stull,King & Spalding,['Asset Management'],2017,Rising Stars
940519,Gretchen Passe Roin,WilmerHale,['Asset Management'],2017,Rising Stars
940517,Jennifer Greenblatt,Goldman Ismail,['Product Liability'],2017,Rising Stars
940516,Andrew Ahern,Debevoise & Plimpton,['Asset Management'],2017,Rising Stars
940513,Lee Morlock,Mayer Brown,['Tax'],2017,Rising Stars
940490,Christopher K. Fargo,Cravath Swaine,['Tax'],2017,Rising Stars
940437,Tom Saunders,WilmerHale,['Appellate'],2017,Rising Stars
940436,Paul Hughes,Mayer Brown,['Appellate'],2017,Rising Stars
940435,Erin Murphy,Kirkland & Ellis,['Appellate'],2017,Rising Stars
940432,Adam Unikowsky,Jenner & Block,['Appellate'],2017,Rising Stars
893003,,Sullivan & Cromwell,['Capital Markets'],2017,Practice Groups Of The Year
892466,,Steptoe & Johnson LLP,['Transportation'],2017,Practice Groups Of The Year
892306,,Steptoe & Johnson LLP,['Insurance'],2017,Practice Groups Of The Year
892305,,White & Case,['Life Sciences'],2017,Practice Groups Of The Year
892018,,O'Melveny & Myers,['Transportation'],2017,Practice Groups Of The Year
891952,,Nossaman,['Transportation'],2017,Practice Groups Of The Year
891836,,McKool Smith,['Insurance'],2017,Practice Groups Of The Year
891726,,Hogan Lovells,['Insurance'],2017,Practice Groups Of The Year
891549,,Latham & Watkins,['Private Equity'],2017,Practice Groups Of The Year
891530,,Simpson Thacher,['Private Equity'],2017,Practice Groups Of The Year
891154,,O'Melveny & Myers,['Hospitality'],2017,Practice Groups Of The Year
890838,,Cleary Gottlieb,['Capital Markets'],2017,Practice Groups Of The Year
890759,,Weil Gotshal,['Private Equity'],2017,Practice Groups Of The Year
890737,,Davis Polk,['Capital Markets'],2017,Practice Groups Of The Year
890714,,Debevoise & Plimpton,['Insurance'],2017,Practice Groups Of The Year
890367,,Quinn Emanuel,['White Collar'],2017,Practice Groups Of The Year
890361,,Kirkland & Ellis,['Private Equity'],2017,Practice Groups Of The Year
890325,,Wiley Rein,['Government Contracts'],2017,Practice Groups Of The Year
890256,,DLA Piper,['Hospitality'],2017,Practice Groups Of The Year
890255,,White & Case,['International Arbitration'],2017,Practice Groups Of The Year
890039,,Covington & Burling,['Life Sciences'],2017,Practice Groups Of The Year
890003,,Skadden,['Tax'],2017,Practice Groups Of The Year
889915,,WilmerHale,['Appellate'],2017,Practice Groups Of The Year
889910,,Sutherland Asbill,['Tax'],2017,Practice Groups Of The Year
889853,,Skadden,['International Arbitration'],2017,Practice Groups Of The Year
889735,,O'Melveny & Myers,['Project Finance'],2017,Practice Groups Of The Year
889514,,Sullivan & Cromwell,['Appellate'],2017,Practice Groups Of The Year
889510,,Kramer Levin,['White Collar'],2017,Practice Groups Of The Year
889292,,Jenner & Block,['Government Contracts'],2017,Practice Groups Of The Year
889280,,Nossaman,['Project Finance'],2017,Practice Groups Of The Year
889277,,Pillsbury Winthrop,['Government Contracts'],2017,Practice Groups Of The Year
889001,,King & Spalding,['International Arbitration'],2017,Practice Groups Of The Year
888962,,Mayer Brown,['Appellate'],2017,Practice Groups Of The Year
888874,,Chadbourne & Parke,['Project Finance'],2017,Practice Groups Of The Year
888586,,Gibson Dunn,['Appellate'],2017,Practice Groups Of The Year
888525,,Covington & Burling,['Sports & Betting'],2017,Practice Groups Of The Year
888485,,Crowell & Moring,['Government Contracts'],2017,Practice Groups Of The Year
888457,,Reed Smith,['Tax'],2017,Practice Groups Of The Year
888396,,Akin Gump,['Sports & Betting'],2017,Practice Groups Of The Year
888395,,Skadden,['Sports & Betting'],2017,Practice Groups Of The Year
888394,,Orrick Herrington,['Sports & Betting'],2017,Practice Groups Of The Year
888208,,Jones Day,['White Collar'],2017,Practice Groups Of The Year
888080,,Weil Gotshal,['Bankruptcy'],2017,Practice Groups Of The Year
888055,,Ropes & Gray,['Cybersecurity & Privacy'],2017,Practice Groups Of The Year
887927,,Fried Frank,['Government Contracts'],2017,Practice Groups Of The Year
887882,,Jones Day,['Appellate'],2017,Practice Groups Of The Year
887813,,Arnold & Porter,['International Arbitration'],2017,Practice Groups Of The Year
887774,,Akin Gump,['Project Finance'],2017,Practice Groups Of The Year
887609,,Cleary Gottlieb,['International Arbitration'],2017,Practice Groups Of The Year
887527,,Wachtell Lipton,['Mergers & Acquisitions'],2017,Practice Groups Of The Year
887430,,King & Spalding,['White Collar'],2017,Practice Groups Of The Year
887354,,Baker McKenzie,['Tax'],2017,Practice Groups Of The Year
887302,,Skadden,['Bankruptcy'],2017,Practice Groups Of The Year
887221,,Sheppard Mullin,['Health'],2017,Practice Groups Of The Year
887045,,Skadden,['Mergers & Acquisitions'],2017,Practice Groups Of The Year
886744,,Sullivan & Cromwell,['Banking'],2017,Practice Groups Of The Year
886697,,King & Spalding,['International Trade'],2017,Practice Groups Of The Year
886659,,Lieff Cabraser,['Cybersecurity & Privacy'],2017,Practice Groups Of The Year
886597,,Kasowitz Benson,['Banking'],2017,Practice Groups Of The Year
886469,,Quinn Emanuel,['Banking'],2017,Practice Groups Of The Year
886246,,Kelley Drye,['International Trade'],2017,Practice Groups Of The Year
886190,,Bass Berry,['Health'],2017,Practice Groups Of The Year
886037,,King & Spalding,['Cybersecurity & Privacy'],2017,Practice Groups Of The Year
885894,,Akin Gump,['Health'],2017,Practice Groups Of The Year
885841,,Crowell & Moring,['International Trade'],2017,Practice Groups Of The Year
885737,,Davis Polk,['Mergers & Acquisitions'],2017,Practice Groups Of The Year
885672,,Orrick Herrington,['Cybersecurity & Privacy'],2017,Practice Groups Of The Year
885456,,Cleary Gottlieb,['Bankruptcy'],2017,Practice Groups Of The Year
885439,,Davis Polk,['Banking'],2017,Practice Groups Of The Year
885435,,Kirkland & Ellis,['Bankruptcy'],2017,Practice Groups Of The Year
885406,,Jones Day,['Bankruptcy'],2017,Practice Groups Of The Year
885233,,Seyfarth Shaw,['Employment'],2017,Practice Groups Of The Year
885137,,Weil Gotshal,['Trials'],2017,Practice Groups Of The Year
884993,,Williams & Connolly,['Securities'],2017,Practice Groups Of The Year
884862,,Weil Gotshal,['Securities'],2017,Practice Groups Of The Year
884853,,Latham & Watkins,['Media & Entertainment'],2017,Practice Groups Of The Year
884772,,O'Melveny & Myers,['Media & Entertainment'],2017,Practice Groups Of The Year
884498,,Latham & Watkins,['Trials'],2017,Practice Groups Of The Year
884469,,Vinson & Elkins,['Energy'],2017,Practice Groups Of The Year
884426,,Sanford Heisler,['Employment'],2017,Practice Groups Of The Year
884248,,Morgan Lewis,['Energy'],2017,Practice Groups Of The Year
884133,,Kirkland & Ellis,['Tax'],2017,Practice Groups Of The Year
884081,,Goodwin Procter,['Life Sciences'],2017,Practice Groups Of The Year
883987,,Jones Day,['Trials'],2017,Practice Groups Of The Year
883953,,Gibson Dunn,['Class Action'],2017,Practice Groups Of The Year
883633,,Cravath Swaine,['Competition'],2017,Practice Groups Of The Year
883627,,Susman Godfrey,['Class Action'],2017,Practice Groups Of The Year
883611,,Mayer Brown,['Class Action'],2017,Practice Groups Of The Year
883502,,Davis Wright Tremaine,['Media & Entertainment'],2017,Practice Groups Of The Year
883479,,White & Case,['Competition'],2017,Practice Groups Of The Year
883417,,Outten & Golden,['Employment'],2017,Practice Groups Of The Year
883361,,Bernstein Litowitz,['Securities'],2017,Practice Groups Of The Year
883337,,Cooley,['Cybersecurity & Privacy'],2017,Practice Groups Of The Year
883237,,Simpson Thacher,['Capital Markets'],2017,Practice Groups Of The Year
883234,,Simpson Thacher,['Mergers & Acquisitions'],2017,Practice Groups Of The Year
883233,,Wiley Rein,['International Trade'],2017,Practice Groups Of The Year
883221,,Cohen Milstein,['Class Action'],2017,Practice Groups Of The Year
883200,,Kirkland & Ellis,['Trials'],2017,Practice Groups Of The Year
883191,,Labaton Sucharow,['Class Action'],2017,Practice Groups Of The Year
883128,,Gibson Dunn,['Trials'],2017,Practice Groups Of The Year
882949,,Jenner & Block,['Media & Entertainment'],2017,Practice Groups Of The Year
882939,,King & Spalding,['Product Liability'],2017,Practice Groups Of The Year
882819,,Pillsbury Winthrop,['Insurance'],2017,Practice Groups Of The Year
882698,,Paul Hastings,['Hospitality'],2017,Practice Groups Of The Year
882695,,Debevoise & Plimpton,['Private Equity'],2017,Practice Groups Of The Year
882692,,Morrison & Foerster,['Mergers & Acquisitions'],2017,Practice Groups Of The Year
882656,,Shook Hardy,['Product Liability'],2017,Practice Groups Of The Year
882494,,Patterson Belknap,['Food & Beverage'],2017,Practice Groups Of The Year
882416,,Mayer Brown,['Life Sciences'],2017,Practice Groups Of The Year
882398,,King & Spalding,['Life Sciences'],2017,Practice Groups Of The Year
882394,,Hogan Lovells,['Health'],2017,Practice Groups Of The Year
882390,,Akin Gump,['Employment'],2017,Practice Groups Of The Year
882389,,Gibson Dunn,['Employment'],2017,Practice Groups Of The Year
882334,,Lieff Cabraser,['Consumer Protection'],2017,Practice Groups Of The Year
882273,,Paul Weiss,['Securities'],2017,Practice Groups Of The Year
882265,,Skadden,['Real Estate'],2017,Practice Groups Of The Year
882252,,Squire Patton Boggs,['Environmental'],2017,Practice Groups Of The Year
882088,,Mayer Brown,['Food & Beverage'],2017,Practice Groups Of The Year
882057,,Troutman Sanders,['Consumer Protection'],2017,Practice Groups Of The Year
881817,,Nossaman,['Environmental'],2017,Practice Groups Of The Year
881751,,McGuireWoods,"['Automotive', 'Transportation']",2017,Practice Groups Of The Year
881687,,Gibson Dunn,['Real Estate'],2017,Practice Groups Of The Year
881488,,Irell & Manella,['Media & Entertainment'],2017,Practice Groups Of The Year
881486,,Goodwin Procter,['Intellectual Property'],2017,Practice Groups Of The Year
881485,,Fish & Richardson,['Intellectual Property'],2017,Practice Groups Of The Year
881482,,Mayer Brown,['Technology'],2017,Practice Groups Of The Year
881387,,WilmerHale,['Technology'],2017,Practice Groups Of The Year
881359,,Greene Broillet,['Consumer Protection'],2017,Practice Groups Of The Year
881121,,Sullivan & Cromwell,"['Automotive', 'Transportation']",2017,Practice Groups Of The Year
881106,,Jenner & Block,['Food & Beverage'],2017,Practice Groups Of The Year
881105,,Faegre Baker,['Product Liability'],2017,Practice Groups Of The Year
880955,,Covington & Burling,['Product Liability'],2017,Practice Groups Of The Year
880954,,Simpson Thacher,['Technology'],2017,Practice Groups Of The Year
880844,,Cohen Milstein,['Competition'],2017,Practice Groups Of The Year
880735,,Hagens Berman,"['Automotive', 'Transportation']",2017,Practice Groups Of The Year
880702,,Bowman and Brooke,['Product Liability'],2017,Practice Groups Of The Year
880697,,Fenwick & West,['Technology'],2017,Practice Groups Of The Year
880605,,Orrick Herrington,['Project Finance'],2017,Practice Groups Of The Year
880524,,Cleary Gottlieb,['Competition'],2017,Practice Groups Of The Year
880331,,Simpson Thacher,['Real Estate'],2017,Practice Groups Of The Year
880302,,Fried Frank,['Real Estate'],2017,Practice Groups Of The Year
880287,,Morvillo Abramowitz,['White Collar'],2017,Practice Groups Of The Year
879208,,Sullivan & Cromwell,['Energy'],2017,Practice Groups Of The Year
879207,,Baker Botts,['Energy'],2017,Practice Groups Of The Year
879206,,Beveridge & Diamond,['Environmental'],2017,Practice Groups Of The Year
878973,,Robbins Geller,['Securities'],2017,Practice Groups Of The Year
878300,,Wilson Sonsini,['Competition'],2017,Practice Groups Of The Year
876942,,Mayer Brown,['Transportation'],2017,Practice Groups Of The Year
876936,,Hunton Andrews,['Environmental'],2017,Practice Groups Of The Year
876590,,Quinn Emanuel,['Intellectual Property'],2017,Practice Groups Of The Year
876587,,Keker Van Nest,['Intellectual Property'],2017,Practice Groups Of The Year
876585,,Irell & Manella,['Intellectual Property'],2017,Practice Groups Of The Year
875498,Kathryn King Sudol,Simpson Thacher,['Retail & E-Commerce'],2016,MVP
875106,,Covington & Burling,['International Trade'],2017,Practice Groups Of The Year
875104,,Skadden,['Capital Markets'],2017,Practice Groups Of The Year
875103,,Mayer Brown,['Banking'],2017,Practice Groups Of The Year
874310,Charles Verhoeven,Quinn Emanuel,['Trials'],2016,MVP
874308,Marco Masotti,Paul Weiss,['Asset Management'],2016,MVP
873378,Jayne Conroy,Simmons Hanly,['Product Liability'],2016,MVP
873314,Robert Thornton,Nossaman,['Environmental'],2016,MVP
872627,Phyllis Sumner,King & Spalding,['Cybersecurity & Privacy'],2016,MVP
872201,Steve Zalesin,Patterson Belknap,['Food & Beverage'],2017,MVP
872195,Sean Doyle,Skadden,['Food & Beverage'],2016,MVP
871678,Tallat Hussain,White & Case,['Environmental'],2016,MVP
871570,Derek Ludwin,Covington & Burling,['Sports & Betting'],2016,MVP
871564,Erica Berthou,Debevoise & Plimpton,['Asset Management'],2016,MVP
871562,Jay Goffman,Skadden,['Bankruptcy'],2016,MVP
871468,Kenneth Rosh,Fried Frank,['Asset Management'],2016,MVP
871345,James Rouhandeh,Davis Polk,['Securities'],2016,MVP
871147,Gregg Galardi,Ropes & Gray,['Bankruptcy'],2016,MVP
870797,Jeffrey T. Thomas,Gibson Dunn,['Trials'],2016,MVP
870511,Jonathan Polkes,Weil Gotshal,['Securities'],2016,MVP
870485,Annemargaret Connolly,Weil Gotshal,['Environmental'],2016,MVP
869854,Kenneth Parsigian,Latham & Watkins,['Product Liability'],2016,MVP
869853,Robert Giuffra Jr.,Sullivan & Cromwell,['Product Liability'],2016,MVP
869850,Mike Brock,Kirkland & Ellis,['Product Liability'],2016,MVP
869523,Brian S. Lichter,Davis Polk,['Real Estate'],2016,MVP
869276,Peter Fruin,Maynard Cooper,['Securities'],2016,MVP
868847,Josh Krevitt ,Gibson Dunn,['Trials'],2016,MVP
868732,Andrew Levine,Jones Day,['Private Equity'],2016,MVP
868715,Douglas E. Lumish,Latham & Watkins,['Technology'],2016,MVP
868660,David I. Brown,Latham & Watkins,['Private Equity'],2016,MVP
868657,Dan Mathews ,Orrick Herrington,['Transportation'],2016,MVP
868655,Joseph Akrotirianakis,Atkinson Andelson,['Transportation'],2016,MVP
868654,Patrick Harder ,Nossaman,['Project Finance'],2016,MVP
868619,J. Mark Gidley,White & Case,['Life Sciences'],2016,MVP
868616,Matthew Ingber,Mayer Brown,['Banking'],2016,MVP
868614,Jessica O'Connell ,Covington & Burling,['Food & Beverage'],2016,MVP
868471,Kevin Rinker,Debevoise & Plimpton,['Private Equity'],2016,MVP
868461,Dan Clivner,Sidley Austin,['Private Equity'],2016,MVP
868452,Larry Eppley,Sheppard Mullin,['Hospitality'],2016,MVP
868352,Robert Klieger,Hueston Hennigan,['Media & Entertainment'],2016,MVP
868351,Hollis Salzman,Robins Kaplan,['Competition'],2016,MVP
868349,Jeffrey Osterman,Weil Gotshal,['Technology'],2016,MVP
868348,Kevin P.B. Johnson,Quinn Emanuel,['Technology'],2016,MVP
868347,Joseph Levitt,Hogan Lovells,['Food & Beverage'],2016,MVP
868307,Mark Stevens,Fenwick & West,['Media & Entertainment'],2016,MVP
868305,Laura Handman,Davis Wright Tremaine,['Media & Entertainment'],2016,MVP
868294,Scott Miller,Sullivan & Cromwell,['Capital Markets'],2016,MVP
868293,Kevin Collins,Jenner & Block,['Capital Markets'],2016,MVP
868292,Andrew Shipley,Perkins Coie,['Government Contracts'],2016,MVP
868290,Jay Carey,Covington & Burling,['Government Contracts'],2016,MVP
868279,Marty Myers,Covington & Burling,['Insurance'],2016,MVP
